TAZ_ID,TOTPOP,HHPOP,GQPOP,HH,HHSIZE,HHINC,HHWRK,HHVEH,HHSTD,SENHH,TOTEMP,EMP_11,EMP_21,EMP_22,EMP_23,EMP_3133,EMP_42,EMP_4445,EMP_4849,EMP_51,EMP_52,EMP_53,EMP_54,EMP_55,EMP_56,EMP_61,EMP_62,EMP_71,EMP_72,EMP_81,EMP_92,TotHouse,VacHouse,Res,Com,Ind,Agr,Vac,TotLand
1023,2421,1555,866,927,1.68,43885,0.92,1.84,0.45,1362,264,0,0,0,53,0,5,28,0,0,0,8,28,0,42,0,0,0,13,59,28,941,14,4280,88,30,17994,667,25960
1024,1827,5763,-3936,733,7.86,54044,0.81,1.9,0.34,2083,457,54,0,0,72,9,8,64,26,0,12,8,24,0,59,0,40,31,17,32,0,593,1,2116,87,32,9282,305,17130
1025,1530,493,1037,597,0.83,47431,1.15,2.1,0.44,902,323,0,42,0,123,0,24,35,0,11,0,0,0,0,0,0,0,0,0,48,39,388,1,1835,142,1102,5335,56,9250
1026,1156,12842,-11686,425,30.22,51741,0.88,1.89,0.39,878,260,0,0,0,26,8,8,29,13,0,14,0,13,5,39,0,38,11,11,36,8,245,1,1619,95,23,2967,263,5760
1027,1909,12174,-10265,750,16.23,48553,1.05,2.49,0.45,1114,188,0,0,0,35,0,5,21,0,0,11,6,0,0,32,11,29,0,8,30,0,669,1,3835,55,84,15848,413,22170
1028,1919,4052,-2133,768,5.28,35327,0.88,1.75,0.43,1238,489,8,0,0,76,15,15,53,72,0,15,3,19,9,46,28,48,0,18,46,18,758,1,2749,108,107,16899,249,22100
1029,1081,2845,-1764,380,7.49,54991,0.9,1.91,0.38,863,238,0,0,0,59,0,0,0,57,0,0,16,0,0,0,0,0,35,0,50,22,235,1,1148,51,17,2844,383,14560
1030,1660,600,1060,608,0.99,54991,0.84,1.91,0.35,936,3866,17,2,37,104,1378,196,413,117,22,207,73,100,93,192,33,326,39,99,234,184,368,1,742,154,2315,677,1,9580
1031,2022,738,1284,771,0.96,43915,0.99,2,0.48,1217,952,9,0,0,112,176,24,64,23,22,31,35,78,20,57,20,98,19,50,92,20,554,1,1260,64,361,698,6,2980
1032,1855,1368,487,699,1.96,43262,0.97,1.84,0.48,1037,456,8,0,0,50,15,9,45,23,0,19,13,22,9,57,28,59,11,27,39,22,450,1,1805,30,0,2262,165,4600
1033,2498,2363,135,983,2.4,43262,0.86,1.84,0.42,1716,2725,15,20,0,107,22,19,280,85,24,212,101,73,21,737,27,296,25,130,198,331,945,1,1956,983,40,5555,297,9770
1034,2519,12794,-10275,749,17.08,42326,0.85,2.21,0.38,650,734,62,0,0,34,8,16,118,24,9,28,62,25,5,50,27,33,7,92,60,73,434,1,1174,216,191,4473,216,7560
1035,2945,2248,697,866,2.6,62293,1.19,2.03,0.5,393,143,0,8,0,49,0,13,0,0,0,0,0,0,0,0,0,0,0,0,73,0,413,1,2994,14,0,7181,232,12220
1036,1945,1888,57,686,2.75,64228,1.34,2.09,0.47,660,482,402,0,0,23,0,0,0,30,0,0,0,0,0,0,0,0,0,0,26,0,201,1,845,0,0,13173,189,14970
1037,1244,1744,-500,318,5.48,64228,1.11,2.09,0.39,650,73,0,0,0,26,0,0,0,0,0,0,0,0,0,29,0,0,0,18,0,0,161,1,1068,24,0,1785,136,6020
1038,911,876,35,323,2.71,63728,1.01,2.07,0.38,969,697,0,0,7,38,0,9,101,15,9,33,10,30,0,43,0,113,9,89,79,111,205,1,820,467,1729,8309,151,12130
1039,2221,3447,-1226,682,5.05,62293,1.15,2.03,0.48,783,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,223,1,887,0,0,21873,534,25910
1040,1911,1808,103,516,3.5,63021,1.13,2.05,0.44,513,298,0,0,0,41,23,5,23,0,9,0,0,28,0,0,13,60,0,22,50,24,274,1,2198,16,8,18299,442,20150
1041,1289,1242,47,459,2.71,63700,1.12,2.07,0.41,653,849,0,0,0,89,231,33,46,18,11,0,0,49,0,0,0,129,0,21,65,157,305,1,1877,332,0,20745,499,25920
1042,1054,349,705,447,0.78,62337,1.12,2.03,0.47,1933,474,0,0,10,47,0,8,25,0,0,0,0,24,0,0,0,47,0,27,68,217,471,24,2020,70,924,7719,208,13110
1043,969,773,196,358,2.16,45833,1.13,2.3,0.48,1829,210,76,0,0,53,0,0,0,25,0,0,0,34,0,0,0,0,0,0,23,0,286,1,2099,101,0,22837,254,80570
1044,968,622,346,346,1.8,45439,1.21,2.1,0.46,1892,98,0,0,0,37,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,41,203,1,1106,52,0,6260,486,9500
1045,1169,973,196,402,2.42,47702,0.99,2.17,0.43,1875,125,0,0,0,39,0,0,0,0,0,41,0,0,0,25,0,0,0,0,20,0,254,1,1559,2,0,13015,542,16660
1046,2244,1863,381,862,2.16,46853,1.1,2.14,0.46,1361,792,32,0,18,73,108,9,90,37,11,40,26,21,9,102,8,35,8,68,65,31,616,1,2775,92,0,4952,131,13460
1047,1461,805,656,525,1.53,53939,1.04,2.09,0.46,901,284,0,0,0,81,0,0,0,21,11,0,0,0,0,0,11,0,11,0,58,90,296,1,1812,72,0,5758,404,15580
1048,2165,2156,9,811,2.66,47702,1.06,2.17,0.46,1239,445,20,0,0,63,14,17,39,21,0,24,24,0,0,59,12,43,0,30,48,31,677,1,3457,274,0,18394,226,30890
1049,3056,1422,1634,438,3.25,45423,1.23,2.1,0.47,987,1325,12,0,0,118,179,0,67,29,0,43,22,25,11,104,27,97,36,39,80,434,245,1,1337,145,75,5347,180,41600
1050,1527,362,1165,586,0.62,54696,1.04,2.09,0.47,993,485,8,0,9,60,43,5,54,26,0,25,31,30,8,21,7,37,11,22,82,5,496,1,1979,137,0,1740,195,20010
1051,1304,356,948,517,0.69,48794,0.83,2.13,0.46,991,359,111,0,12,55,0,0,22,37,0,0,0,0,0,0,0,0,0,0,45,76,579,62,3609,1645,0,51605,397,77350
1052,971,384,587,309,1.24,48794,0.84,2.13,0.47,1797,777,10,0,14,141,12,9,33,48,43,13,15,21,39,251,9,29,14,20,25,28,233,1,1421,103,111,6222,217,12680
1053,874,774,100,133,5.82,48794,0.76,2.13,0.43,1609,110,0,13,0,0,10,0,14,10,0,8,0,0,0,15,0,19,0,11,10,0,87,1,324,56,13,9773,423,9150
1054,680,673,7,292,2.3,44995,0.96,2.36,0.42,1725,261,0,0,0,36,0,9,27,0,0,7,0,20,0,21,7,19,0,13,29,74,279,1,1792,38,0,23426,614,29630
1055,773,494,279,322,1.53,44332,1.04,2.4,0.43,1751,299,47,2,0,93,29,9,0,13,0,0,0,0,0,20,0,0,0,24,61,0,271,1,1717,24,0,10786,272,17430
1056,841,732,109,342,2.14,45251,0.93,2.35,0.41,1916,273,131,0,0,51,0,0,0,32,0,0,0,0,0,0,0,0,12,0,48,0,349,7,1821,60,2,19654,235,25540
1057,667,1379,-712,238,5.79,46979,0.91,2.24,0.45,1712,253,0,0,0,53,0,0,22,31,0,8,0,0,0,28,0,29,42,11,29,0,167,1,1325,75,0,18685,506,25640
1058,623,427,196,257,1.66,48245,0.86,2.17,0.47,1703,264,69,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,119,172,1,937,36,0,40848,330,49970
1059,860,3641,-2781,297,12.26,44332,1,2.4,0.42,1925,133,0,0,0,39,0,12,0,24,0,0,0,0,0,0,0,0,0,14,44,0,172,1,1582,8,0,15952,465,18640
1060,788,439,349,279,1.57,54696,0.98,2.09,0.44,1781,93,0,0,0,44,0,10,0,14,0,0,0,0,0,24,0,0,0,0,0,0,170,1,531,4,0,279,140,9080
1061,1558,1460,98,563,2.59,45439,1.05,2.1,0.4,1069,2342,107,0,35,84,53,31,246,47,23,291,71,184,23,169,34,264,41,102,287,249,312,1,529,173,69,376,174,2130
1062,1286,973,313,458,2.12,54678,1.11,2.09,0.49,348,361,0,10,0,35,127,14,27,33,0,11,0,0,0,33,0,34,0,15,23,0,263,1,1548,17,34,8505,477,16890
1063,2670,2655,15,1169,2.27,45916,0.99,1.5,0.37,572,4697,228,43,18,202,133,182,759,46,118,717,222,268,33,379,42,271,56,307,393,282,945,1,587,541,238,6365,108,9470
1064,1175,14679,-13504,467,31.43,48537,1.13,1.85,0.46,351,670,0,0,9,46,43,12,92,23,0,12,0,18,0,0,14,48,0,41,129,182,251,1,255,38,13,176,32,870
1065,1287,9556,-8269,493,19.38,58154,1.2,1.99,0.46,361,303,0,0,0,19,0,11,37,37,0,0,14,0,0,34,41,31,0,29,49,0,285,1,1365,203,68,25979,549,30270
1066,2477,801,1676,1093,0.73,54522,1.02,1.48,0.38,531,1382,0,0,0,202,0,21,99,0,8,0,38,20,0,0,136,524,28,26,88,191,666,1,476,131,0,502,80,2060
1067,1195,754,441,490,1.54,48537,1.12,1.85,0.46,326,343,0,0,0,42,0,29,47,30,0,20,0,17,0,30,0,26,0,0,29,74,319,1,356,78,37,4140,259,6400
1068,835,23106,-22271,343,67.36,38725,0.99,1.65,0.39,345,203,0,0,0,49,0,33,0,58,0,0,18,0,0,0,0,0,0,0,45,0,189,1,852,151,10,30941,614,47130
1069,1147,19299,-18152,456,42.32,48997,1.16,1.85,0.47,365,520,0,0,0,37,8,39,46,0,0,0,0,0,0,243,72,0,0,22,54,0,253,1,808,151,0,7145,342,9070
1070,948,2899,-1951,376,7.71,60307,1.25,2.22,0.42,339,135,0,0,0,25,6,0,0,0,5,0,25,0,0,0,0,38,0,0,34,0,198,1,1283,14,0,14828,447,17370
1071,1315,23025,-21710,507,45.41,61352,1.29,2.22,0.42,376,664,52,0,0,51,186,23,62,54,10,0,0,0,0,0,0,0,30,92,73,32,275,1,1113,41,78,27080,278,30410
1072,1718,2279,-561,580,3.93,48297,1.17,1.85,0.49,372,312,0,0,0,66,0,12,0,0,0,0,0,0,0,0,63,0,18,48,46,59,342,1,1859,18,0,30942,582,35410
1073,1638,1304,334,663,1.97,47901,1.02,1.86,0.44,396,424,0,0,7,17,0,9,59,0,7,16,0,13,0,0,33,0,21,37,74,131,539,1,2340,42,3,51118,675,56910
1074,1596,1288,308,604,2.13,50176,1.05,1.9,0.42,389,482,156,0,7,27,12,10,33,0,7,0,0,0,0,38,0,0,0,87,32,72,621,17,1614,231,26,37385,285,64520
1075,2114,1363,751,782,1.74,58915,1.31,2.06,0.42,476,701,253,0,0,26,6,13,51,0,0,0,18,0,0,56,42,106,23,21,69,17,541,1,2960,572,0,29287,249,34170
1076,829,2705,-1876,348,7.77,47981,1,1.86,0.43,333,312,125,0,0,36,0,21,0,0,0,0,0,0,0,0,0,0,0,35,31,63,199,1,922,26,0,45585,324,47950
1077,1403,1297,106,534,2.43,53248,1.13,1.98,0.43,361,442,0,0,0,101,129,8,23,26,0,0,20,16,0,18,55,0,8,0,37,0,317,1,1731,165,64,9698,332,12840
1078,1939,4631,-2692,890,5.2,41401,0.85,1.62,0.39,493,695,0,0,0,72,30,15,62,19,7,35,17,20,0,76,0,67,20,62,64,129,819,1,673,108,107,957,158,2490
1079,1217,3043,-1826,454,6.7,66336,1.37,2.12,0.5,339,519,161,0,0,28,128,33,42,25,0,0,22,0,0,0,0,0,20,0,59,0,255,1,1318,170,52,39909,294,48330
1080,390,285,105,213,1.34,62241,1.32,2.06,0.49,300,270,113,0,0,32,0,17,0,0,0,14,0,0,0,0,0,0,0,0,0,95,116,1,199,3,623,19573,209,24840
1081,533,2341,-1808,249,9.4,41775,0.91,1.63,0.41,309,78,0,0,0,34,0,0,0,0,8,0,0,0,0,0,0,0,0,0,35,0,144,1,543,2,0,22048,573,23150
1082,1632,1658,-26,624,2.66,41401,0.87,1.62,0.39,430,381,0,0,0,36,0,49,49,0,0,0,0,21,0,0,75,0,33,18,100,0,369,1,2011,206,12,16648,436,20300
1083,1833,477,1356,823,0.58,60428,1.18,1.51,0.38,505,628,0,0,0,48,0,28,67,19,13,0,23,15,0,36,0,127,0,58,45,150,480,1,806,148,20,4365,240,6020
1084,2452,2354,98,970,2.43,39578,0.98,1.52,0.43,470,4022,0,0,21,256,1788,164,438,135,7,16,115,21,0,311,57,133,23,42,202,293,797,1,639,724,1409,4737,352,9820
1085,1890,1679,211,790,2.13,39244,0.91,1.4,0.47,376,358,0,0,0,55,0,17,54,0,22,0,44,0,0,0,11,30,0,41,39,45,620,1,522,67,408,1737,87,3350
1086,1763,629,1134,157,4.01,38725,1.13,1.65,0.45,260,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,75,1,295,0,0,7056,366,9430
1087,1140,809,331,375,2.16,38725,1,1.65,0.4,762,367,0,0,0,30,0,70,37,48,0,38,0,0,0,0,11,39,0,13,34,46,198,1,220,27,118,1919,127,2790
1088,2645,2541,104,887,2.86,49861,1.01,1.97,0.41,1390,2203,18,100,18,168,159,67,89,49,29,134,62,109,0,234,21,220,26,60,367,272,708,1,1115,138,468,915,1,3130
1089,1098,995,103,363,2.74,40940,0.98,2.17,0.44,1894,168,34,0,0,43,0,5,23,0,0,15,0,0,0,31,0,0,0,16,0,0,230,1,1260,4,0,16631,254,18790
1090,1463,930,533,482,1.93,42447,0.97,2.04,0.41,894,706,69,0,0,58,138,17,36,30,0,12,14,27,0,28,0,48,16,14,58,143,347,1,1627,108,235,29655,253,35070
1091,1600,8216,-6616,540,15.21,42992,0.91,1.97,0.42,1069,428,78,0,9,82,0,9,44,39,13,0,0,24,0,0,15,0,60,24,32,0,503,1,2155,527,2,20411,249,32580
1092,1050,869,181,323,2.69,39001,0.91,2.2,0.42,1868,312,60,0,0,76,11,6,28,28,0,10,0,0,0,0,0,0,0,14,38,41,234,1,1140,32,36,12453,215,23890
1093,1378,615,763,425,1.45,45215,1.01,1.87,0.44,917,320,21,0,0,34,0,26,41,40,0,0,0,19,0,31,0,41,12,10,29,17,262,1,1495,234,244,17362,228,20480
1094,3009,15419,-12410,1092,14.12,46347,1.12,2.16,0.45,1561,1563,664,0,0,102,128,18,92,46,14,30,22,70,0,0,0,63,28,43,120,123,681,1,3327,113,1036,15561,1108,22830
1095,2791,6358,-3567,897,7.09,46708,1.12,2.09,0.47,1330,492,31,0,0,65,39,18,60,26,0,0,22,22,0,0,0,78,25,42,64,0,603,1,3463,186,79,17668,201,22930
1096,2128,896,1232,827,1.08,46708,1.1,2.09,0.46,1330,404,33,0,11,67,0,7,32,23,25,18,36,0,0,0,10,0,0,25,116,0,663,1,2717,121,108,14868,199,19160
1097,1317,680,637,516,1.32,39913,0.92,1.92,0.43,892,348,118,0,9,53,11,19,0,25,0,0,20,22,0,0,0,0,0,0,23,48,514,1,2215,442,8,29089,271,34970
1098,614,2244,-1630,254,8.83,36849,0.83,1.72,0.41,1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,1,614,505,0,11982,569,15080
1099,873,469,404,311,1.51,39477,0.99,1.96,0.45,1906,163,37,0,0,46,0,0,26,19,0,0,0,0,0,0,0,0,0,0,35,0,179,1,1277,323,0,27884,305,34380
1100,1025,680,345,365,1.86,44439,1.08,2.13,0.44,777,250,73,0,0,0,0,9,27,36,35,0,0,24,0,0,0,0,0,0,46,0,225,1,1377,0,0,35061,307,41390
1101,1357,536,821,524,1.02,37624,1.07,1.93,0.49,818,223,17,0,9,66,0,10,28,18,0,0,12,0,0,0,6,0,0,29,27,0,567,44,4304,697,224,27869,259,37960
1102,1146,1787,-641,393,4.55,37410,0.94,1.87,0.44,837,140,0,0,0,50,0,0,0,16,0,0,10,17,0,0,9,0,0,13,24,0,294,1,1836,16,0,33326,805,45010
1103,1938,1081,857,600,1.8,43915,0.99,2.07,0.43,1037,210,0,28,0,45,13,5,21,29,0,0,0,20,0,0,0,0,0,0,49,0,375,1,1874,19,7,18805,486,21750
1104,4056,3981,75,1572,2.53,49696,0.9,1.98,0.36,603,2885,96,0,0,100,188,51,750,68,120,221,114,137,0,46,16,352,49,130,216,230,720,1,1506,384,459,2088,8,5320
1105,1906,1464,442,732,2,44401,0.87,2.3,0.41,306,251,50,0,0,20,0,5,34,23,0,0,0,0,0,36,0,0,11,15,17,39,484,1,4366,156,1,25486,216,56110
1106,2252,6435,-4183,827,7.78,41964,0.92,2.19,0.44,262,133,0,0,0,30,0,33,0,22,0,0,0,0,0,0,0,0,0,0,48,0,245,1,1331,35,300,15562,347,37120
1107,494,1827,-1333,121,15.1,44401,1.39,2.3,0.66,227,90,0,0,0,33,0,0,0,26,0,0,0,0,0,0,0,0,0,0,30,0,77,1,915,0,0,8993,378,11490
1108,1346,1915,-569,510,3.75,40359,0.8,2.12,0.39,253,211,123,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,27,32,0,207,1,1072,0,0,30819,284,49420
1109,1830,6522,-4692,770,8.47,42708,0.99,2.22,0.48,286,226,0,0,0,29,0,0,52,0,0,11,0,22,0,0,12,0,0,26,50,25,205,1,1506,124,0,12962,363,19410
1110,677,512,165,119,4.3,44401,1.08,2.3,0.51,222,88,0,0,10,53,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,73,1,203,12,0,14340,517,19570
1111,703,541,162,193,2.8,40359,0.85,2.12,0.41,236,171,52,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,40,49,0,124,1,1066,186,0,16046,259,23480
1112,1059,1026,33,334,3.07,40359,0.85,2.12,0.41,261,421,0,1,0,18,6,25,36,30,0,8,0,14,0,29,0,158,0,15,19,62,198,1,1574,68,53,19797,478,25830
1113,577,419,158,186,2.25,40472,0.86,2.12,0.42,261,204,0,0,0,169,0,0,22,0,0,0,0,0,0,0,0,0,0,0,13,0,129,1,647,38,0,21763,562,35050
1114,587,222,365,234,0.95,40359,0.82,2.12,0.4,275,253,0,18,0,26,0,83,0,0,0,0,0,17,0,0,0,0,7,21,25,56,299,65,1486,54,0,8065,356,22760
1115,768,748,20,284,2.63,40359,0.83,2.12,0.4,268,215,0,0,0,29,14,0,25,27,0,0,0,13,0,0,0,0,0,17,20,70,359,74,2477,49,0,26625,554,45160
1116,1514,1365,149,509,2.68,40394,0.83,2.12,0.4,287,300,112,0,0,53,0,0,0,18,11,0,0,14,0,0,0,0,27,0,27,37,241,1,1221,117,0,13060,206,34110
1117,947,924,23,306,3.02,44401,0.85,2.3,0.41,248,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,191,1,901,2,1,12065,443,23190
1118,3473,3406,67,1165,2.92,40359,0.75,2.12,0.37,365,1138,0,5,13,66,16,14,242,61,48,45,89,27,0,45,19,120,11,69,121,128,381,1,451,87,1,252,45,1180
1119,1181,727,454,475,1.53,44401,0.91,2.3,0.43,1914,884,0,6,0,66,214,8,128,46,21,80,27,35,0,35,9,52,13,16,108,22,483,7,1770,61,206,10362,294,18950
1120,801,731,70,316,2.31,44845,1.09,1.92,0.35,1825,292,49,35,0,41,0,0,30,17,0,0,11,0,0,0,0,0,51,18,20,20,403,87,2248,86,0,21793,251,33180
1121,833,785,48,321,2.45,44845,0.96,1.92,0.31,1933,926,0,0,12,104,16,8,62,16,30,97,15,60,0,49,17,215,8,24,55,138,336,15,555,104,117,586,103,1820
1122,1043,754,289,433,1.74,44845,1.02,1.92,0.33,1018,258,0,0,0,53,0,5,18,21,0,13,30,22,0,0,0,0,11,47,16,22,661,229,3281,116,0,12152,547,24930
1123,750,931,-181,273,3.41,44845,1.04,1.92,0.34,1838,350,29,0,0,60,27,15,89,12,0,5,13,25,0,0,0,24,7,18,25,0,362,90,1572,77,11,7249,198,11730
1124,909,773,136,365,2.12,44845,1.12,1.92,0.36,1923,363,86,0,0,49,56,16,25,13,0,0,35,0,0,0,0,0,7,27,49,0,415,50,1863,277,233,24718,233,30970
1125,755,987,-232,248,3.98,44845,1.09,1.92,0.35,1678,303,125,0,9,45,24,10,22,14,0,0,0,22,0,0,0,0,0,18,13,0,192,1,1485,395,25,17812,235,20330
1126,504,1396,-892,223,6.26,44845,1.1,1.92,0.36,1707,321,200,0,0,0,0,14,30,18,15,0,0,0,0,0,0,0,0,23,21,0,224,1,910,62,78,6709,172,8930
1127,3706,2077,1629,213,9.75,44845,0.83,1.92,0.27,1920,58,0,0,0,23,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1,174,2,0,11306,463,42560
1128,1038,1770,-732,411,4.31,41259,0.79,1.9,0.48,1843,168,0,23,0,56,0,0,0,0,0,0,0,39,0,0,0,0,0,0,50,0,294,1,2304,65,0,8739,453,16160
1129,2700,736,1964,147,5.01,40093,0.48,1.73,0.36,1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,461,93,20430
1130,4381,3686,695,293,12.58,43599,0.91,2.24,0.39,806,120,0,0,0,0,0,0,80,0,0,0,40,0,0,0,0,0,0,0,0,0,117,1,493,26,0,3028,249,21980
1131,855,1499,-644,309,4.85,43599,1.02,2.24,0.44,1817,456,0,0,0,52,57,11,0,0,15,0,0,27,0,0,0,0,41,51,38,163,194,1,1607,92,0,3448,278,33090
1132,735,3211,-2476,300,10.7,45500,0.98,2.1,0.35,1863,78,0,0,0,36,0,5,0,0,0,0,0,20,0,0,0,0,0,17,0,0,301,1,1870,56,0,4136,480,38120
1133,879,1442,-563,314,4.59,29912,0.84,1.76,0.39,1764,173,0,0,0,36,0,3,48,0,0,0,0,0,0,0,0,46,15,0,24,0,236,1,1628,747,3,4010,539,31840
1134,1587,1516,71,588,2.58,45989,0.98,2.07,0.33,1459,366,0,0,8,46,75,0,22,0,0,32,0,26,0,23,0,24,66,16,22,5,662,74,3197,264,434,8079,879,19280
1135,889,763,126,376,2.03,45989,0.89,2.07,0.3,1868,711,0,0,0,77,0,10,71,39,16,31,19,30,0,19,10,120,24,55,58,132,393,17,1205,123,3800,2152,775,12390
1136,1011,1223,-212,395,3.1,31016,0.83,1.78,0.37,806,330,0,0,0,67,0,9,0,0,0,0,34,0,0,117,0,47,0,15,42,0,415,20,2607,208,0,6750,579,12370
1137,1226,843,383,468,1.8,45989,1.04,2.07,0.35,974,88,0,0,0,33,0,0,26,0,0,0,0,0,0,0,0,0,0,11,17,0,258,1,2113,9,0,2649,465,42570
1138,1924,1243,681,661,1.88,42803,1.08,2,0.49,962,402,0,0,0,66,0,10,43,51,0,0,11,0,0,0,13,56,40,46,34,33,375,1,2951,851,0,10151,724,24250
1139,3735,1421,2314,245,5.8,42803,0.91,2,0.41,1928,203,0,0,0,0,0,24,0,0,0,0,24,0,0,0,0,59,0,71,25,0,129,1,688,15,0,3314,341,51220
1140,1399,1227,172,495,2.48,40093,0.65,1.73,0.49,1002,133,0,0,0,35,0,0,31,0,0,0,0,0,0,0,0,33,0,14,20,0,247,1,1244,70,8,6145,374,10510
1141,2147,9935,-7788,750,13.25,42803,1.05,2,0.48,1044,198,0,0,0,41,0,10,47,0,0,16,0,21,0,0,0,0,13,11,38,0,431,1,2345,79,8,8148,325,12400
1142,1706,1299,407,665,1.95,43169,1.03,2.11,0.46,993,474,0,0,0,0,0,17,98,0,0,0,25,0,0,46,0,52,59,108,40,28,476,1,2555,230,11,5509,475,10530
1143,672,2537,-1865,280,9.06,43599,0.96,2.24,0.42,1933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,1,898,0,0,2751,386,16120
1144,1219,2115,-896,470,4.5,40093,0.57,1.73,0.43,962,140,0,0,0,30,0,0,24,0,0,0,7,0,0,0,0,37,0,9,33,0,332,1,2719,18,0,5971,562,42500
1145,1944,5954,-4010,700,8.51,43599,1.02,2.24,0.44,1086,746,304,0,0,63,94,0,52,49,0,19,0,35,0,0,0,54,0,21,55,0,404,1,2500,218,140,8122,108,12640
1146,2302,2210,92,774,2.86,43599,0.98,2.24,0.43,1200,1334,0,0,15,162,0,15,133,0,28,105,41,69,0,103,21,103,61,55,115,309,465,1,1724,125,47,1966,177,4850
1147,2408,1903,505,791,2.41,43451,1.11,2.19,0.49,962,518,0,0,0,56,0,0,90,0,0,0,0,25,0,80,0,0,206,27,34,0,268,1,1574,123,0,5051,341,9100
1148,4320,4141,179,1410,2.94,42462,0.91,1.97,0.42,1426,294,7,0,0,55,8,0,39,32,7,0,9,0,0,0,0,0,23,16,50,46,675,1,3870,64,0,21096,232,30460
1149,5290,3874,1416,1543,2.51,48533,1.04,1.96,0.43,1177,383,5,3,0,59,0,16,32,29,3,24,19,16,0,60,0,41,19,17,23,16,573,1,2074,201,9,7732,219,10910
1150,1371,1170,201,627,1.87,47506,0.88,1.92,0.4,958,85,0,0,0,30,0,0,0,0,8,15,0,0,0,0,0,0,11,0,20,0,203,1,776,41,0,5590,292,7970
1151,4823,34085,-29262,1564,21.79,52282,1.09,1.96,0.43,1773,522,0,0,7,90,0,25,47,31,11,28,10,45,0,54,26,54,0,0,77,16,681,1,4288,136,15,6627,214,12130
1152,5148,3608,1540,1466,2.46,43470,1.02,1.86,0.47,1002,435,0,0,24,50,10,42,47,22,0,16,18,14,0,58,15,50,0,9,44,17,518,1,1972,101,368,3107,48,6160
1153,4103,12570,-8467,1333,9.43,45505,0.93,1.94,0.42,1340,476,0,0,0,133,8,14,48,28,0,17,0,0,0,51,0,66,33,10,52,17,537,1,3426,208,0,31567,491,38130
1154,3290,2565,725,1149,2.23,45756,1.09,1.86,0.5,1390,423,0,0,0,51,35,15,44,0,0,16,5,16,0,48,17,52,0,12,39,72,658,1,2891,51,49,8592,281,12240
1155,1918,6058,-4140,581,10.43,45412,1.02,1.78,0.49,1097,180,0,0,0,26,6,18,39,0,0,0,8,0,0,21,0,27,0,0,21,13,251,1,1620,69,72,10271,341,12940
1156,2231,7655,-5424,738,10.37,48020,1.16,2.09,0.42,1001,170,0,0,0,18,0,5,21,0,0,0,0,10,0,29,7,37,14,0,21,9,360,1,2185,267,0,3858,274,6950
1157,3736,2463,1273,1401,1.76,45341,1.07,1.83,0.45,1821,533,0,0,12,88,8,16,46,31,7,21,18,16,7,75,16,68,18,11,40,34,766,1,3408,78,22,5314,299,9740
1158,4078,3887,191,1568,2.48,43082,1.04,1.85,0.4,1551,304,0,0,9,41,0,9,33,0,0,15,11,12,0,54,0,52,9,8,40,12,811,1,2814,48,2,5177,193,9490
1159,4175,4003,172,1373,2.92,63317,0.9,1.7,0.35,1742,5607,12,21,0,200,165,116,710,194,90,549,200,219,60,1033,109,219,109,257,329,1016,634,1,762,436,394,893,57,3370
1160,2740,25872,-23132,867,29.84,55045,1.16,2.03,0.44,1374,506,0,9,0,49,17,83,58,24,9,7,11,27,0,69,21,27,7,24,45,17,462,1,2357,93,137,4683,159,8160
1161,2786,3967,-1181,906,4.38,59302,1.31,2.26,0.45,1446,333,0,7,0,39,9,20,48,20,0,0,15,0,0,37,19,43,20,0,42,14,482,1,3485,74,41,38484,558,45310
1162,2569,2257,312,901,2.5,50998,1.13,1.9,0.49,1450,414,0,0,0,62,11,0,28,0,11,24,157,49,0,0,0,0,32,0,39,0,632,1,2226,184,40,9226,441,12830
1163,1640,1618,22,510,3.17,40014,1.03,1.91,0.46,962,295,0,0,0,34,18,11,32,16,0,8,12,17,0,27,21,30,19,11,22,19,332,1,2512,562,1,18120,563,23210
1164,1080,956,124,338,2.83,40014,0.96,1.91,0.43,828,190,8,8,17,49,0,8,35,19,0,0,0,0,0,0,0,0,0,0,23,24,197,1,1176,48,92,23911,318,26000
1165,1453,2281,-828,472,4.83,40014,0.89,1.91,0.4,980,118,0,0,0,36,0,0,0,22,0,0,0,0,0,0,0,0,19,14,27,0,251,1,2764,716,18,31633,1557,37580
1166,5128,5070,58,1739,2.92,40014,1.02,1.91,0.46,1807,3040,656,0,19,85,775,158,152,41,24,79,35,50,13,122,71,292,35,84,168,180,797,1,1251,112,351,558,35,3610
