TAZ_ID,TOTPOP,HHPOP,GQPOP,HH,HHSIZE,HHINC,HHWRK,HHVEH,HHSTD,SENHH,TOTEMP,EMP_11,EMP_21,EMP_22,EMP_23,EMP_3133,EMP_42,EMP_4445,EMP_4849,EMP_51,EMP_52,EMP_53,EMP_54,EMP_55,EMP_56,EMP_61,EMP_62,EMP_71,EMP_72,EMP_81,EMP_92,TotHouse,VacHouse,Res,Com,Ind,Agr,Vac,TotLand
1116,1429,1272,157,488,2.61,40394,0.83,2.12,0.4,245,290,118,0,0,52,0,0,0,15,11,0,0,12,0,0,0,0,26,0,23,33,247,1,1195,116,0,13091,202,34110
1117,881,857,24,295,2.91,44401,0.85,2.3,0.41,204,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,202,1,879,2,1,12088,442,23190
1118,2805,2735,70,986,2.77,40359,0.75,2.12,0.37,327,1130,0,5,13,65,16,13,247,59,49,44,91,25,0,39,18,116,8,69,122,129,380,1,440,85,1,256,54,1180
1119,1178,700,478,476,1.47,44401,0.91,2.3,0.43,1472,876,0,6,0,61,226,8,132,45,20,83,26,32,0,30,8,46,11,13,111,19,505,29,1733,58,166,10416,320,18950
1120,782,708,74,313,2.26,44845,1.09,1.92,0.35,1404,282,51,38,0,35,0,0,29,15,0,0,9,0,0,0,0,0,53,16,18,17,411,98,2203,83,0,21818,273,33180
1121,827,776,51,321,2.42,44845,0.96,1.92,0.31,1487,918,0,0,11,101,14,7,61,14,30,100,12,58,0,47,16,223,6,21,55,141,348,27,547,101,106,591,120,1820
1122,1026,722,304,430,1.68,44845,1.02,1.92,0.33,783,248,0,0,0,50,0,5,16,20,0,13,31,20,0,0,0,0,10,48,15,20,685,255,3197,112,0,12117,671,24930
1123,740,912,-172,271,3.37,44845,1.04,1.92,0.34,1414,341,30,0,0,57,27,16,95,10,0,5,10,23,0,0,0,20,6,16,25,0,370,99,1543,74,9,7252,228,11730
1124,905,762,143,364,2.09,44845,1.12,1.92,0.36,1479,354,90,0,0,43,58,16,23,11,0,0,34,0,0,0,0,0,6,25,49,0,425,61,1828,277,198,24784,236,30970
1125,742,963,-221,245,3.93,44845,1.09,1.92,0.35,1291,293,133,0,8,40,23,10,20,12,0,0,0,19,0,0,0,0,0,16,11,0,210,1,1457,402,22,17836,236,20330
1126,502,1407,-905,223,6.31,44845,1.1,1.92,0.36,1313,312,204,0,0,0,0,13,27,16,13,0,0,0,0,0,0,0,0,20,19,0,234,11,895,60,71,6711,195,8930
1127,3677,1962,1715,200,9.81,44845,0.83,1.92,0.27,1477,48,0,0,0,19,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1,169,2,0,11323,451,42560
1128,1005,1707,-702,403,4.24,41259,0.79,1.9,0.48,1418,158,0,24,0,49,0,0,0,0,0,0,0,36,0,0,0,0,0,0,49,0,325,1,2246,65,0,8731,518,16160
1129,2674,607,2067,134,4.53,40093,0.48,1.73,0.36,1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,466,88,20430
1130,4356,3624,732,275,13.18,43599,0.91,2.24,0.39,620,110,0,0,0,0,0,0,70,0,0,0,40,0,0,0,0,0,0,0,0,0,112,1,482,24,0,3042,248,21980
1131,812,1450,-638,301,4.82,43599,1.02,2.24,0.44,1398,447,0,0,0,45,58,11,0,0,14,0,0,23,0,0,0,0,40,49,35,170,205,1,1572,90,0,3456,307,33090
1132,706,3249,-2543,295,11.01,45500,0.98,2.1,0.35,1433,68,0,0,0,31,0,4,0,0,0,0,0,17,0,0,0,0,0,15,0,0,312,18,1824,56,0,4121,541,38120
1133,845,1397,-552,307,4.55,29912,0.84,1.76,0.39,1357,163,0,0,0,32,0,3,50,0,0,0,0,0,0,0,0,42,14,0,22,0,260,1,1587,760,3,3991,586,31840
1134,1556,1481,75,582,2.54,45989,0.98,2.07,0.33,1122,357,0,0,7,42,81,0,20,0,0,33,0,24,0,19,0,20,71,14,21,5,680,97,3102,259,346,7995,1151,19280
1135,859,726,133,370,1.96,45989,0.89,2.07,0.3,1437,702,0,0,0,72,0,9,71,38,15,31,19,26,0,16,10,121,24,54,58,136,408,38,1223,129,4399,2303,1,12390
1136,997,1199,-202,394,3.04,31016,0.83,1.78,0.37,620,321,0,0,0,64,0,8,0,0,0,0,36,0,0,119,0,40,0,12,41,0,429,35,2541,204,0,6717,681,12370
1137,1166,763,403,450,1.7,45989,1.04,2.07,0.35,749,78,0,0,0,30,0,0,24,0,0,0,0,0,0,0,0,0,0,9,15,0,272,1,2056,8,0,2636,535,42570
1138,1874,1157,717,646,1.79,42803,1.08,2,0.49,740,393,0,0,0,66,0,9,38,51,0,0,12,0,0,0,12,49,41,48,31,36,406,1,2865,864,0,10087,861,24250
1139,3730,1294,2436,235,5.51,42803,0.91,2,0.41,1483,193,0,0,0,0,0,24,0,0,0,0,25,0,0,0,0,48,0,72,23,0,130,1,672,14,0,3316,356,51220
1140,1334,1153,181,474,2.43,40093,0.65,1.73,0.49,771,123,0,0,0,32,0,0,30,0,0,0,0,0,0,0,0,29,0,12,19,0,256,1,1212,67,8,6151,402,10510
1141,2099,10145,-8046,730,13.9,42803,1.05,2,0.48,803,188,0,0,0,41,0,9,46,0,0,15,0,21,0,0,0,0,12,9,36,0,471,1,2288,76,7,8174,360,12400
1142,1677,1249,428,655,1.91,43169,1.03,2.11,0.46,764,465,0,0,0,0,0,16,96,0,0,0,26,0,0,40,0,47,61,112,38,29,541,1,2489,225,9,5491,565,10530
1143,632,2469,-1837,268,9.21,43599,0.96,2.24,0.42,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,1,876,0,0,2746,413,16120
1144,1175,2028,-853,457,4.44,40093,0.57,1.73,0.43,740,130,0,0,0,27,0,0,21,0,0,0,8,0,0,0,0,33,0,7,34,0,369,1,2645,17,0,5942,667,42500
1145,1899,5996,-4097,682,8.79,43599,1.02,2.24,0.44,835,737,325,0,0,59,99,0,46,46,0,16,0,33,0,0,0,44,0,19,52,0,442,1,2458,219,121,8177,113,12640
1146,2256,2159,97,759,2.84,43599,0.98,2.24,0.43,923,1327,0,0,14,161,0,14,131,0,27,107,42,67,0,97,19,95,60,54,115,324,515,1,1689,121,42,1976,211,4850
1147,2062,1530,532,706,2.17,43451,1.11,2.19,0.49,740,509,0,0,0,51,0,0,85,0,0,0,0,22,0,76,0,0,219,25,31,0,262,1,1525,119,0,5055,390,9100
1148,3963,3775,188,1319,2.86,42462,0.91,1.97,0.42,1097,284,7,0,0,58,7,0,35,29,7,0,8,0,0,0,0,0,20,15,46,51,736,1,3770,62,0,21179,251,30460
1149,4556,3065,1491,1370,2.24,48533,1.04,1.96,0.43,1006,374,6,4,0,70,0,18,26,27,3,24,18,15,0,51,0,35,21,18,23,14,595,1,2010,199,8,7727,291,10910
1150,1114,902,212,576,1.57,47506,0.88,1.92,0.4,737,75,0,0,0,27,0,0,0,0,8,14,0,0,0,0,0,0,9,0,16,0,194,1,755,39,0,5616,289,7970
1151,4453,34895,-30442,1468,23.77,52282,1.09,1.96,0.43,1364,513,0,0,7,105,0,27,38,29,12,29,10,52,0,43,25,42,0,0,81,14,731,1,4172,133,13,6656,306,12130
1152,4344,2723,1621,1288,2.11,43470,1.02,1.86,0.47,906,426,0,0,30,61,12,51,44,18,0,14,14,13,0,49,13,39,0,8,45,16,531,1,1929,100,332,3171,64,6160
1153,3645,12343,-8698,1210,10.2,45505,0.93,1.94,0.42,1031,467,0,0,0,158,7,12,41,25,0,14,0,0,0,43,0,56,35,8,52,16,562,1,3316,205,0,31677,494,38130
1154,3186,2423,763,1133,2.14,45756,1.09,1.86,0.5,1069,414,0,0,0,54,41,15,37,0,0,14,4,15,0,41,15,45,0,11,39,84,737,1,2824,49,41,8633,318,12240
1155,1747,6005,-4258,552,10.88,45412,1.02,1.78,0.49,844,170,0,0,0,25,5,21,36,0,0,0,8,0,0,18,0,22,0,0,22,12,254,1,1579,66,62,10312,354,12940
1156,2133,7688,-5555,725,10.6,48020,1.16,2.09,0.42,770,160,0,0,0,18,0,5,18,0,0,0,0,10,0,25,7,33,15,0,20,8,380,1,2136,268,0,3868,312,6950
1157,3572,2232,1340,1373,1.63,45341,1.07,1.83,0.45,1401,524,0,0,13,102,7,16,42,30,7,19,20,15,7,73,15,59,16,10,37,38,859,1,3322,75,19,5320,386,9740
1158,3841,3640,201,1518,2.4,43082,1.04,1.85,0.4,1193,294,0,0,11,47,0,8,27,0,0,13,13,12,0,51,0,45,8,7,41,11,905,1,2750,46,2,5216,220,9490
1159,3935,3754,181,1322,2.84,63317,0.9,1.7,0.35,1340,5608,10,21,0,195,166,114,709,191,90,556,203,218,59,1043,105,205,107,259,328,1030,691,1,765,457,382,935,3,3370
1160,2651,26824,-24173,860,31.19,55045,1.16,2.03,0.44,1057,497,0,11,0,51,18,97,53,22,9,6,12,28,0,61,20,23,6,25,41,16,502,1,2312,90,115,4727,185,8160
1161,2674,3799,-1125,892,4.26,59302,1.31,2.26,0.45,1112,324,0,9,0,41,9,21,45,17,0,0,17,0,0,31,19,35,21,0,45,13,523,1,3393,71,34,38584,561,45310
1162,2543,2215,328,901,2.46,50998,1.13,1.9,0.49,1115,405,0,0,0,57,9,0,24,0,10,24,166,47,0,0,0,0,31,0,36,0,729,1,2171,179,35,9221,512,12830
1163,1621,1598,23,509,3.14,40014,1.03,1.91,0.46,740,285,0,0,0,32,19,12,31,14,0,8,13,15,0,24,23,26,20,9,21,18,365,1,2448,566,1,18097,646,23210
1164,1040,909,131,336,2.71,40014,0.96,1.91,0.43,637,180,7,9,18,47,0,7,32,18,0,0,0,0,0,0,0,0,0,0,21,23,207,1,1151,46,81,23942,325,26000
1165,1337,2144,-807,460,4.66,40014,0.89,1.91,0.4,754,108,0,0,0,32,0,0,0,19,0,0,0,0,0,0,0,0,19,12,26,0,262,1,2670,751,18,31227,2022,37580
1166,4609,4548,61,1601,2.84,40014,1.02,1.91,0.46,1390,3036,685,0,18,80,810,161,142,33,23,76,34,47,12,107,68,281,30,84,163,184,880,1,1260,116,341,588,1,3610
1167,3859,2598,1261,1313,1.98,41840,0.88,1.98,0.4,1238,848,0,0,11,97,19,19,100,22,36,34,22,28,0,85,16,96,28,57,90,90,812,1,2301,153,131,4960,238,9100
1168,3205,3176,29,1223,2.6,53494,1.08,1.95,0.42,1255,3666,10,2,0,200,870,228,459,95,10,115,81,93,10,147,67,285,31,120,227,617,835,1,2066,303,1105,2654,1,7510
1169,2655,3722,-1067,925,4.02,47141,0.94,1.73,0.46,771,100,0,0,0,47,0,0,0,0,8,0,11,0,0,0,0,0,0,0,34,0,389,1,2233,51,0,7508,270,10270
1170,4068,3840,228,1493,2.57,27276,0.8,1.44,0.28,982,770,0,0,0,87,133,27,61,23,0,14,23,61,0,76,14,47,10,13,93,87,922,1,1021,178,276,373,156,2880
1171,3870,2683,1187,1653,1.62,31956,1.04,1.66,0.25,787,598,0,10,0,81,0,19,76,26,28,18,23,26,0,56,14,63,25,36,74,23,1241,1,850,86,96,321,55,1680
1172,3172,1942,1230,1138,1.71,47141,0.85,1.73,0.41,1126,854,0,16,0,98,62,44,52,47,16,29,7,18,0,66,39,85,16,19,70,169,631,1,984,92,880,389,1,2810
1173,3998,10641,-6643,1633,6.52,61667,1.05,1.81,0.35,1342,3546,11,0,0,126,358,235,143,117,25,124,164,86,14,789,100,143,75,64,243,730,983,1,815,273,632,256,34,2580
1174,5175,3684,1491,1439,2.56,56806,1.46,1.65,0.37,1031,7078,14,0,0,219,27,242,293,75,120,670,180,791,26,362,128,1228,178,160,614,1753,792,1,572,163,59,23,4,1530
1175,4165,2350,1815,1459,1.61,44160,0.9,1.62,0.38,1277,2054,10,0,0,223,144,61,507,55,45,121,90,91,10,116,41,93,36,153,178,80,721,1,1240,336,15,1282,152,3500
1176,3684,3612,72,1513,2.39,41453,0.84,1.52,0.33,1617,5872,11,0,0,178,207,134,723,92,130,555,187,447,35,1113,71,264,29,883,582,230,887,1,527,417,181,69,6,1820
1177,3378,25339,-21961,1479,17.13,66243,0.99,1.73,0.28,1648,857,0,0,0,39,0,38,67,0,0,44,16,49,0,53,54,55,36,56,127,222,928,1,1011,176,38,253,126,2070
1178,4544,4396,148,1544,2.85,47141,0.91,1.73,0.44,1577,1704,9,6,13,122,0,137,270,46,21,86,40,96,9,189,121,196,24,105,102,111,786,1,1017,213,348,902,6,3030
1179,3100,6632,-3532,1057,6.27,44363,1.11,1.8,0.51,888,458,0,0,15,78,74,16,40,0,8,16,9,26,8,35,12,33,30,12,31,17,454,1,1346,115,32,876,85,2630
1180,4543,4362,181,1691,2.58,24988,0.71,1.36,0.18,827,937,0,0,0,47,18,70,81,21,49,73,27,53,22,64,18,125,18,50,140,62,955,1,278,120,95,0,13,820
1182,2200,18166,-15966,744,24.42,47506,0.95,1.92,0.43,835,83,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,306,1,1613,31,0,24192,515,27420
1183,2422,13181,-10759,867,15.2,53203,0.99,1.95,0.39,931,2954,10,2,0,148,400,193,119,86,49,47,37,57,11,1111,39,171,16,113,100,245,402,1,858,152,557,1072,1,4070
1184,2996,7304,-4308,1264,5.78,31956,1.14,1.66,0.28,846,985,8,10,8,103,10,44,98,239,35,24,23,27,0,80,49,89,16,20,65,38,1191,1,737,32,28,447,95,1580
1185,1690,2985,-1295,580,5.15,47147,1.12,2.03,0.52,962,1049,8,0,0,50,8,27,338,35,0,22,88,19,0,90,21,119,21,89,102,13,330,1,1364,234,78,2345,494,5230
1186,2158,742,1416,709,1.05,38000,0.98,2.03,0.51,789,596,101,0,0,57,20,9,44,24,7,0,0,53,0,49,43,35,0,0,20,134,541,1,947,21,10,2543,185,4230
1187,2832,1330,1502,1112,1.2,33869,0.78,1.56,0.43,1158,3945,17,0,0,161,1638,22,161,45,19,86,42,66,0,637,78,252,48,84,440,149,1094,1,1116,190,1539,1659,1,5710
1188,2217,1954,263,790,2.47,46398,1.13,1.83,0.54,1002,502,7,0,0,48,12,10,58,29,30,26,11,19,0,49,14,104,13,19,40,12,753,1,1465,77,2,1885,397,5080
1189,931,676,255,330,2.05,51653,1.09,2.18,0.43,618,98,0,0,0,33,0,0,0,0,0,0,0,0,0,31,0,20,0,0,14,0,205,1,930,21,0,8254,388,20120
1190,1955,1663,292,700,2.38,45586,0.94,1.94,0.37,1060,479,0,0,0,64,49,11,59,27,0,15,0,0,0,87,18,66,0,11,38,34,751,51,3178,69,1952,10349,1,22690
1191,2973,2944,29,961,3.06,39395,1,1.88,0.48,1149,1181,122,0,0,61,9,12,139,27,8,23,7,22,0,113,26,293,16,142,85,74,745,1,2825,54,2,6812,308,11780
1192,2829,1147,1682,1003,1.14,32825,0.76,1.47,0.43,1151,1748,100,0,14,156,155,32,189,20,29,85,204,51,0,91,152,109,37,80,210,34,798,1,1238,230,80,2669,301,7820
1193,1509,1254,255,614,2.04,57074,1.11,2.04,0.45,777,567,8,0,0,60,140,7,74,15,0,16,10,22,0,59,8,36,6,27,45,34,433,1,1064,40,0,1046,276,2910
1194,454,193,261,202,0.96,47581,0.91,2.02,0.36,1433,70,0,0,0,37,0,11,0,22,0,0,0,0,0,0,0,0,0,0,0,0,126,1,824,1,0,31418,630,49780
1195,945,659,286,368,1.79,45586,0.93,1.94,0.36,693,93,0,0,0,34,0,0,0,23,0,0,15,0,0,0,0,0,0,0,20,0,251,1,2135,46,17,9229,419,21100
1196,2167,2087,80,863,2.42,48889,0.94,2.07,0.37,1464,1407,61,65,14,56,139,14,130,38,24,77,25,28,0,74,95,162,14,64,140,187,940,78,1248,162,217,1976,201,5590
1197,1491,1217,274,651,1.87,45586,0.93,1.94,0.36,1122,398,0,0,7,75,0,10,29,30,0,0,6,19,0,23,0,0,21,74,21,80,885,233,2956,238,69,4960,1434,20760
1198,1630,725,905,604,1.2,51803,0.92,2.17,0.36,1026,306,0,0,0,37,0,0,48,22,0,6,65,0,0,32,0,17,46,13,19,0,646,42,1631,71,0,1951,631,14160
1199,952,572,380,348,1.64,40015,0.98,2.08,0.49,807,335,105,0,0,44,0,8,0,24,0,9,0,0,0,35,0,0,0,84,25,0,211,1,3377,21,24,26152,234,39120
1200,2184,2122,62,718,2.96,38000,0.94,2.03,0.49,1092,648,0,0,0,72,0,33,41,43,0,0,0,0,0,106,42,79,16,61,156,0,563,1,4352,252,7,10480,349,23690
1201,1425,920,505,504,1.83,45349,0.94,2.03,0.45,688,150,0,0,0,29,0,3,0,21,7,0,0,0,0,0,0,34,0,0,34,22,367,1,1257,63,0,4140,483,9480
1202,2163,800,1363,854,0.94,49386,1.1,2.18,0.45,1031,553,67,0,0,37,11,18,31,20,0,0,17,0,0,62,0,0,0,16,33,242,896,42,4612,63,0,18030,177,26140
1203,2184,13705,-11521,710,19.3,44287,1.12,2.2,0.51,1040,895,135,0,8,95,22,11,78,35,0,0,8,53,0,48,68,0,51,0,91,191,507,1,2900,219,47,8272,377,16730
1204,2130,9627,-7497,720,13.37,44287,1.15,2.2,0.52,965,316,50,0,0,39,9,0,29,19,0,11,5,0,0,29,40,32,0,11,42,0,472,1,2708,27,7,11185,185,23840
1205,907,870,37,345,2.52,32280,0.57,1.42,0.32,1413,2373,27,0,19,95,17,9,130,64,24,158,91,80,14,177,33,280,15,44,225,871,211,1,67,82,7,0,23,430
1206,2207,10649,-8442,820,12.99,35857,0.78,1.87,0.44,835,1354,48,0,9,54,67,12,251,31,22,139,40,60,0,67,16,109,18,114,127,170,682,1,1243,175,7,1959,380,4800
1207,897,377,520,320,1.18,33081,0.78,1.74,0.5,1418,345,0,0,0,68,44,0,20,66,0,6,0,24,0,15,0,25,0,9,52,15,208,1,1470,1063,396,8873,542,16770
1208,1321,974,347,537,1.81,40934,1.01,2.11,0.47,618,428,24,9,10,51,24,10,44,19,0,10,10,18,0,24,0,36,0,42,24,72,347,1,1423,68,290,3726,157,8960
1209,782,2310,-1528,284,8.13,42673,1.02,2.13,0.48,1412,140,22,0,0,0,0,0,0,0,9,0,9,0,0,0,0,25,0,36,39,0,175,1,934,12,0,7444,270,19310
1210,1558,1914,-356,553,3.46,33679,0.81,1.77,0.5,659,350,0,0,0,28,15,6,39,14,6,11,2,15,0,22,13,66,0,11,54,48,397,1,1864,37,2,5636,441,12360
1211,1799,1311,488,705,1.86,42605,1.03,2.13,0.49,668,534,0,0,0,56,37,6,70,19,0,13,6,32,0,0,6,28,12,30,25,193,570,1,2894,169,0,7589,685,24370
1212,1822,1808,14,665,2.72,37397,0.98,1.94,0.52,676,256,89,0,0,58,22,0,15,23,0,0,0,26,0,0,0,0,0,0,22,0,648,1,2888,55,0,31315,278,51070
1213,1276,1106,170,517,2.14,37353,0.86,1.88,0.42,1494,209,0,0,0,34,23,8,39,0,0,0,7,31,0,0,17,0,0,9,42,0,563,47,2121,84,1,32005,677,52310
1214,2989,8698,-5709,199,43.71,42018,0.97,2.1,0.46,1369,75,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,102,1,356,10450,0,7832,8841,71820
1215,364,1010,-646,150,6.73,39824,0.94,2.02,0.45,1303,100,0,0,0,25,0,0,9,7,0,3,0,12,0,10,0,14,0,7,6,7,91,1,405,1022,0,16268,627,24010
1216,676,888,-212,225,3.95,37913,0.97,1.92,0.47,1313,210,23,0,0,27,0,0,16,21,0,8,0,13,0,23,0,33,0,7,18,21,145,1,1043,2779,0,9467,1130,36420
1217,1497,1139,358,482,2.36,37025,0.89,1.86,0.44,607,160,49,0,0,35,0,0,0,0,7,0,0,21,0,0,0,31,0,0,17,0,401,1,1595,49,0,6624,463,17540
1218,1533,11180,-9647,552,20.25,38223,0.97,1.98,0.5,688,557,30,0,13,31,10,0,92,49,7,13,4,14,0,28,0,100,16,83,59,7,384,1,1640,52,106,2406,342,5980
1219,311,1991,-1680,135,14.75,33081,0.68,1.74,0.43,1260,48,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1,374,0,0,30845,643,43230
1220,3087,1760,1327,139,12.66,36524,1.01,1.9,0.56,1339,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,290,68,1,190,0,0,361,422,49810
1221,1766,557,1209,658,0.85,36524,0.98,1.9,0.54,753,326,61,0,0,70,0,8,0,0,0,0,9,49,0,0,0,0,9,17,23,81,700,42,3155,76,0,13882,337,47060
1222,1449,10626,-9177,484,21.95,38834,1.01,2.01,0.51,1479,309,0,0,0,106,0,6,0,27,0,0,6,0,0,0,0,0,12,0,82,71,316,1,2242,42,35,5041,676,11120
1223,2118,2078,40,849,2.45,36694,0.84,1.91,0.46,1027,2004,93,10,16,116,259,38,105,72,21,43,82,96,0,260,31,319,28,72,232,113,886,37,1549,195,323,1253,309,4730
1224,2147,1994,153,797,2.5,40934,0.93,2.11,0.43,952,2330,11,98,10,181,317,93,172,43,16,203,42,59,0,177,34,258,17,94,95,413,760,1,2158,459,636,8257,57,16520
1225,1702,4571,-2869,560,8.16,33081,0.81,1.74,0.52,885,346,46,0,0,34,0,14,46,55,0,0,0,0,0,0,0,48,0,18,39,47,386,1,1632,102,217,6727,212,14910
1226,1589,5042,-3453,540,9.34,40249,1.01,1.97,0.48,892,534,7,13,9,66,8,7,47,0,7,21,9,25,0,29,0,63,10,23,42,149,332,1,577,99,9,280,137,2310
1227,839,6529,-5690,316,20.66,47064,1.01,2.09,0.43,800,305,93,0,0,0,0,15,0,0,0,0,0,0,0,148,0,0,0,0,49,0,166,1,888,2,0,6851,191,12290
1228,2228,2032,196,649,3.13,40249,0.94,1.97,0.44,1088,1375,14,0,12,124,111,116,184,37,12,77,81,23,22,58,13,152,15,115,78,128,488,1,753,133,358,182,21,2400
1229,1880,4710,-2830,607,7.76,40249,0.99,1.97,0.47,878,907,9,0,8,94,24,44,91,11,12,137,21,30,18,70,26,63,11,90,48,99,461,1,888,62,10,422,265,2530
1230,1296,1137,159,412,2.76,40249,1,1.97,0.47,837,592,9,0,0,48,15,41,49,35,0,22,18,48,9,46,8,48,12,83,62,41,267,1,823,136,35,1316,344,3470
1231,2170,5805,-3635,673,8.63,41520,1.06,1.99,0.49,950,297,66,0,0,0,13,35,35,0,0,0,22,0,0,0,0,0,0,24,77,24,519,1,2926,101,7,11740,462,20010
1232,1659,1380,279,599,2.3,41886,1.01,1.99,0.46,709,335,38,0,0,77,18,9,16,0,0,0,24,24,0,0,0,0,22,27,58,21,340,1,1722,190,0,7598,218,14170
1233,1215,4430,-3215,451,9.82,47477,0.93,2.09,0.39,878,80,0,0,0,35,0,0,0,0,10,0,0,0,0,0,0,0,0,0,35,0,263,1,2308,101,0,10158,1122,19130
1234,831,1676,-845,356,4.71,47477,0.94,2.09,0.4,806,98,0,0,0,0,0,0,21,0,0,0,0,20,25,0,0,0,0,11,20,0,186,1,1212,1,0,20542,600,30840
1235,1011,1372,-361,338,4.06,47477,0.99,2.09,0.42,720,58,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,1,1685,0,0,4630,887,11540
1236,1411,1404,7,555,2.53,39987,0.87,1.82,0.44,828,187,128,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,29,0,538,1,2735,76,0,7630,1745,39140
1237,1467,471,996,493,0.96,39174,0.68,1.39,0.46,827,269,49,0,0,42,14,0,0,28,9,0,18,0,0,0,0,0,0,16,17,75,529,36,2760,79,1748,12805,206,40200
1238,585,668,-83,199,3.36,39050,0.65,1.32,0.46,664,243,197,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,1,754,75,251,13556,247,19090
1239,830,898,-68,283,3.17,39050,0.61,1.32,0.44,709,110,0,0,0,41,9,0,0,0,0,0,15,28,0,0,0,0,0,0,17,0,167,1,1325,108,0,11244,936,17300
1240,608,3481,-2873,352,9.89,39050,0.6,1.32,0.43,774,88,0,0,0,44,17,0,0,0,0,0,0,0,0,0,0,0,0,13,14,0,153,1,720,4,0,16641,493,18980
1241,4283,5475,-1192,1261,4.34,47477,0.92,2.09,0.39,902,446,0,0,0,40,5,9,48,0,0,0,0,24,0,228,0,0,0,20,73,0,500,1,2186,802,22,2128,462,12640
1242,3993,2903,1090,1218,2.38,48041,1.22,1.9,0.51,629,303,121,0,0,28,0,12,0,0,0,20,28,45,0,0,0,0,0,0,49,0,526,1,3734,87,0,24491,188,29790
1243,2591,2508,83,922,2.72,44297,1.04,1.97,0.5,683,331,229,0,0,30,0,9,0,0,0,0,0,0,0,0,0,0,0,0,63,0,308,1,1820,0,0,18677,194,21690
1244,4657,3525,1132,1441,2.45,57768,1.19,2.15,0.48,822,487,48,0,0,32,0,14,43,24,0,22,26,19,0,79,9,59,14,32,48,16,626,1,4234,104,0,22805,181,28870
1245,3245,2458,787,1033,2.38,48041,1.23,1.9,0.51,683,328,128,0,0,18,0,0,0,0,6,14,0,0,0,0,0,46,0,0,60,57,327,1,2050,49,0,9633,130,12590
1246,3742,2917,825,1114,2.62,57768,1.09,2.15,0.44,716,1331,83,31,7,94,187,53,82,66,31,24,50,49,0,135,9,103,12,107,63,144,383,1,684,77,1230,3064,1,5770
1247,4713,4589,124,1488,3.08,55182,0.98,1.55,0.42,1128,2695,0,0,6,109,13,43,298,49,13,255,191,146,0,109,12,453,47,132,359,461,674,1,434,142,600,814,8,2700
1248,1905,14481,-12576,753,19.23,52823,1.02,2.26,0.48,573,83,0,0,0,8,0,0,21,0,0,0,0,9,0,0,0,14,0,5,18,8,235,1,1167,11,351,11207,465,16570
1249,2517,3667,-1150,872,4.21,52823,1.08,2.26,0.51,629,55,0,0,0,19,0,0,0,0,0,0,0,0,0,0,12,0,0,0,24,0,312,1,1997,4,0,15011,435,23440
1250,5547,4125,1422,705,5.85,52899,1.08,2.25,0.51,1429,105,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,33,0,143,1,294,0,0,5692,327,7230
1251,2227,2171,56,861,2.52,57747,1.16,2.15,0.47,631,228,0,0,0,28,0,16,0,25,0,9,0,19,0,0,0,0,0,15,42,75,278,1,2103,79,0,15412,367,19250
1252,2807,7618,-4811,970,7.85,57768,1.14,2.15,0.46,618,295,108,0,0,34,0,9,32,0,0,15,0,23,0,44,0,0,0,0,30,0,312,1,1665,1,3,13261,174,15460
1253,2283,7505,-5222,883,8.5,52841,1.03,2.26,0.48,637,200,107,0,0,30,0,0,0,0,0,0,0,23,0,0,0,0,0,0,40,0,282,1,1645,10,6,12471,168,14910
1254,4151,8245,-4094,1306,6.31,48135,1.08,1.9,0.45,753,1239,88,0,17,132,253,35,153,28,0,30,150,28,0,0,12,76,32,71,71,64,556,1,1448,84,1077,11794,808,17010
1255,4081,4059,22,1224,3.32,48041,1.08,1.9,0.45,806,563,127,0,0,129,4,0,33,24,0,0,45,0,0,0,0,106,15,18,46,15,511,1,2525,39,9,12634,146,16180
1256,2074,3572,-1498,777,4.6,44297,1.02,1.97,0.5,1426,188,98,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,16,31,0,247,1,1066,20,0,14318,200,17040
1257,1086,7165,-6079,588,12.19,44297,1.02,1.97,0.5,1418,130,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,20,0,0,40,0,180,1,649,1,3,11119,400,12850
1258,3999,3556,443,1217,2.92,49740,0.99,1.76,0.45,725,607,43,0,5,56,0,5,109,24,5,27,48,30,0,51,0,39,10,40,43,71,514,1,2078,112,191,15541,183,21120
1259,1577,1343,234,693,1.94,44297,0.97,1.97,0.47,1370,260,148,0,0,31,13,44,0,0,0,0,0,0,0,0,0,0,0,24,0,0,210,1,973,4,8,12334,185,13600
