TAZ_ID,TOTPOP,HHPOP,GQPOP,HH,HHSIZE,HHINC,HHWRK,HHVEH,HHSTD,SENHH,TOTEMP,EMP_11,EMP_21,EMP_22,EMP_23,EMP_3133,EMP_42,EMP_4445,EMP_4849,EMP_51,EMP_52,EMP_53,EMP_54,EMP_55,EMP_56,EMP_61,EMP_62,EMP_71,EMP_72,EMP_81,EMP_92,TotHouse,VacHouse,Res,Com,Ind,Agr,Vac,TotLand
1886,1802.6,1798,4.6,723.4,2.486,60567,1.45,2.22,0.41,239.8,308,0.004,0.004,0.004,27,12.4,4.6,27,6.8,4.6,16,25.8,11.2,2.6,20.8,5.2,25.4,80.4,2.6,33.4,1.6,718.4,11.8,321.910574,13.61188521,1.876877268,0.004,27.33374752,720
1887,4082.2,4078.6,3.604,1685.4,2.42,43962,1.15,1.62,0.4,592.6,1208.8,0.004,0.004,0.004,111.8,40.8,149.6,399.4,4.8,6.6,51.6,99.6,44.6,12.6,74.8,1.6,73,7.4,7.6,120.4,3.2,1780,95,602.9060254,87.8021769,5.506774136,29.93036058,108.9128003,1680
1888,2388.2,2386.4,1.804,1082.8,2.206,69433,1.18,2.04,0.4,548.8,1996.6,1.6,1,0.004,123.4,77,55.6,153.8,29,3.2,64.8,43.4,67.8,32.6,136,17.8,142.6,77.8,852.8,91.6,25.4,1115.6,33.4,717.7762819,85.48890432,7.446479128,277.0449278,246.2389977,2820
1889,4671.8,4546,125.8,1715.4,2.65,74485,1.11,1.95,0.5,742.8,8303.8,65.6,3,0.004,343.8,470.6,331.4,2343.8,114.6,117.6,241.2,110.4,589.2,177,1540.8,225.8,985.8,116,216.8,212.8,99.4,1795.4,80,1183.177887,237.1652552,169.5642644,1241.861893,516.5262086,7780
1890,1692.4,1690.6,1.804,634,2.666,60402,1.31,1.97,0.5,313.6,348,9,4.4,0.004,59.2,8,10.6,35.2,8.4,0.004,12.4,5.4,13.2,7.6,49.6,5.8,29.4,50.6,12,19.2,6.8,671.6,37.6,1327.997101,26.17232548,0.004,1638.600969,1303.318957,9860
1891,5379.2,5353.6,25.6,2207.6,2.424,65308,1.12,1.58,0.44,714.8,980.8,1.6,0.004,0.004,334.4,6.6,27.6,98,17.6,8.6,34.2,18.8,83,16,77.4,11.4,76,28.8,50.6,75.8,13.8,2235,48.2,875.2187022,45.82687155,0.004,49.4941439,362.1770216,2740
1892,2877,2874.6,2.404,1305.6,2.2,65593,1.19,1.77,0.32,476,542.4,0.004,0.004,0.004,41.6,15,8.2,42.4,8.4,12,11,22.2,4.2,98.2,7.4,13.4,7.4,36.2,7.6,63,144.8,1383.8,78.2,389.0665385,19.64126756,0.004,0.004,16.25687855,930
1893,4906.4,4872.6,33.8,2482.4,1.96,40244,0.77,1.26,0.21,957.6,8586.8,1.6,0.004,0.004,113.2,92.6,101.8,2395.6,27.4,72.6,305,573.2,273.2,26.2,641.4,36,353.2,28,1112.2,2100.6,333.6,2591.8,109.4,531.0792562,291.9835843,0.842867728,0.004,31.99512488,1800
1894,4314.6,4298.2,16.4,1966.2,2.19,45494,1.18,1.8,0.27,778.4,1711.2,0.004,0.004,0.004,167.8,79.2,105.8,432,29.2,9.6,46.6,72.6,17.4,11.6,41.6,4.8,141.2,12.8,382.4,151.8,4.8,2078.4,112.2,729.3678665,148.0766041,5.65978772,20.908455,78.84019951,2140
1895,3217.4,3192.4,25,1483,2.15,53847,1.19,1.79,0.3,577.8,1967.6,0.004,0.004,0.004,36.6,18.6,31.2,178,8,44,36.8,160.8,38.8,5.2,82,20.8,189.8,12.4,962.6,126.2,16.4,1578.4,95.8,577.9764118,43.17828928,0.004,0.004,31.69046105,1370
1896,4531.4,4477.2,54.2,2329.6,1.92,36344,0.98,1.38,0.2,706.6,1402.8,0.004,0.004,0.004,151.8,62.8,42,51.6,3.2,6.6,16.4,242.4,96.8,4.2,96.4,16,107.6,4.8,362.2,89.4,49.2,2509,179.4,420.5591258,55.53054735,6.654098376,0.004,24.27753978,1060
1897,4024.8,3791.6,233.2,1643.4,2.306,78654,1.19,2.01,0.37,1134.8,1393.8,0.004,0.004,0.004,145.8,7.6,34.6,80,3.2,0.004,10.4,17.4,69,62.8,63.6,10.8,476.4,7.4,5.2,35.8,363.2,1707.4,64,1031.390835,42.97757466,0.004,15.08882272,199.4170958,2580
1898,2980.8,2977.8,3.004,1218.2,2.44,47014,1.02,1.73,0.42,773.8,2112.6,1.6,0.004,1.6,154.6,269.4,58,711.2,24.2,21.6,73.6,74.2,45.8,10.6,95.2,21.8,67.4,38.8,180.8,205,57.2,1229.4,25,926.9656436,121.8947946,15.60072224,443.0789591,236.4996911,3650
1899,3565.8,3562.8,3.004,1480,2.41,50847,1.18,1.72,0.4,535.6,1133.8,5.2,0.004,0.004,113.4,12.6,40,254,4.8,0.004,24.8,41.2,44.6,5.2,32.2,3.2,52.8,8.4,105.4,381.8,4.8,1514.2,37,666.154766,124.1054457,13.84634309,118.1961199,446.9365984,2840
1900,3576.4,3571,5.4,1524,2.34,56629,1.29,1.77,0.33,800.8,305,3.6,0.004,0.004,45,13,80.4,4.2,1.6,2.6,2.6,14.2,1.6,1.6,17.8,29.4,12.6,5.8,2.6,49.8,17.2,1582.8,59.2,654.4620298,8.68724576,0.004,5.027532628,195.5666916,1650
1901,3942.8,3151.2,791.6,1220.2,2.584,54317,1.29,1.93,0.43,629.2,480.4,0.004,0.004,0.004,36.2,1.6,6.2,4.2,1.6,6.6,7.4,179,2.6,1.6,33.4,1.6,20,23.6,2.6,23.4,128.2,1275.2,55.4,1676.760992,3.695133936,1.008678944,1929.404214,448.7629111,7990
1902,2479.6,2476,3.604,969.8,2.55,55526,1.32,2.18,0.46,460.2,275,0.004,0.004,0.004,104.4,2.6,32.2,8.4,12,0.004,2.6,3,2.6,1.6,15.2,1.6,5.8,55,1.6,25.4,1.6,1028.2,58.4,1729.640309,26.3220513,0.004,2186.53524,1086.359528,11610
1903,2026.4,1994.2,32.2,945.8,2.106,56629,1.12,1.77,0.29,294.8,1385.8,0.004,0.004,0.004,47.4,45.4,53.4,180.8,10.6,0.004,351,58.6,43.2,6.2,112.6,3.2,84.8,4.8,304.4,55.8,24.8,977,30.6,325.2134443,84.90917909,3.861306764,28.17288988,63.93618683,1310
1904,1987.8,1952,35.8,830.4,2.346,77628,1.11,1.77,0.5,609.4,841.4,0.004,0.004,0.004,55.2,3.6,9.2,335,4.2,27.4,7.4,176.6,10.4,3.6,31.4,6.8,99.4,10,5.6,53,3.2,836.2,17,515.3367207,56.7901447,0.004,216.4214797,118.1529716,1700
1905,2523,2464.4,58.6,948.8,2.596,85794,1.42,2.34,0.53,454.6,1587.2,3.2,0.004,0.004,48.4,75.6,140.6,213.6,17,3.2,35.6,95.2,47.6,11.6,56.8,13,503.4,100.6,143.4,68.6,10.4,1012.6,62.6,800.1140539,51.80847236,64.75831848,606.7886291,218.2936084,3450
1906,2095.4,2092.4,3.004,786.4,2.66,53463,1.25,2.02,0.52,408.8,430,1.6,0.004,0.004,41.8,122.6,6.6,27.2,14,1.6,15.6,6.8,14.6,8,58.2,6.2,41,7.8,11,37.6,7.8,847,61,1526.371002,29.20876139,0.004,3274.640103,1297.811453,15070
1907,2552.4,2550,2.404,965.8,2.64,78654,1.42,2.01,0.44,396.6,132,2.6,0.004,0.004,20.2,0.004,0.004,5.2,1.6,0.004,1.6,7.8,1.6,1.6,9.4,6.8,4.2,51.8,2.6,14.6,1.6,972.6,19.4,409.8442783,0.004,0.004,238.7466205,64.24116226,1400
1908,4138.2,4129.6,8.6,1713.4,2.41,83729,1.26,1.92,0.4,826.8,2997.4,0.004,357.6,0.004,133.8,51,103,310.8,15.2,32.6,275,125,230.6,20.6,134,22,279.4,72.2,448.8,337,48.8,1798,84.6,835.0946145,160.8795848,1.78022726,64.16838458,67.91816993,2270
1909,3454.8,3227,227.8,1566.4,2.06,66463,1,1.51,0.21,984.6,2450,0.004,11.4,0.004,49.6,10.6,10.8,718.2,13.8,44,226.6,102.6,97.6,8.2,33.8,19,939.6,17.4,13.6,124.6,8,1650.2,83.8,514.1224676,51.95599458,0.004,0.004,77.03953677,1470
1910,3948,3939,9,1788.8,2.2,52280,1.22,1.82,0.3,773.8,1266.8,0.004,0.004,0.004,63,15.6,30.6,36.6,7.4,14.6,34.6,40.8,6.4,4.2,37.8,1.6,112.6,23.2,725.2,110,3.2,1947,158.2,851.5938692,26.28991626,1.06083978,0.004,145.1564542,2000
1911,2706.6,2703.6,3.004,1194.6,2.26,43695,0.95,1.69,0.34,497.4,712.4,0.004,0.004,0.004,25.6,1.6,299.8,5.8,1.6,3.2,4.8,12.4,4.8,3.2,10.6,36.2,10.6,34.4,4.2,21.4,234,1288.2,93.6,547.1474372,2.001710716,0.004,17.96531634,112.738895,2490
1912,3730,3672.2,57.8,1765.2,2.08,19601,0.52,0.88,0.36,453.6,980.8,0.004,0.004,0.004,128.4,19,32,19,13.6,5.6,26.8,27.2,51.4,4.2,20.6,8.4,73,4.2,4.2,74,468.6,1909.8,145,287.6203892,25.54568827,8.62079848,0.004,52.14959519,1140
1913,3083.6,3016.8,66.8,1501.4,2.01,35452,0.83,1.2,0.34,409.8,3287.4,0.004,0.004,1.6,377.6,90.4,115,178.4,223.2,63,42,43.4,127.6,87.4,192.6,10.4,197,91.2,1138.2,176.2,131.6,1835.6,334.2,194.3318273,93.25111474,21.94483532,0.004,34.66556419,1120
1914,2955,2390.4,564.6,1258.6,1.898,53479,1.1,1.46,0.11,421,4855.6,3.2,0.004,0.004,515.2,66.6,191.4,162.6,27.2,186.8,127.2,133.2,180.6,18.2,281.6,10.8,316,20,72.6,482.2,2060.8,1466,207.4,133.7137017,84.3223065,52.46631686,0.004,24.74571434,980
1915,3007.6,3005.8,1.804,1335.6,2.25,46231,1.12,1.61,0.35,513.2,2602,0.004,0.004,0.004,70.6,123.8,96,184.4,53,14.2,24.2,92.2,20.4,13.2,1604,19.8,80,12.8,67,49.6,76.8,1380.4,44.8,467.6408746,68.96205164,129.7625334,142.9038269,130.9431194,2420
1916,4897.6,4893.4,4.204,2035.2,2.404,77760,1.19,1.95,0.41,636.4,1866.2,0.004,0.004,0.004,83.2,83.2,1083.2,278.2,10.6,4.2,15.6,59.6,55.6,5.2,42.2,9,57.2,4.8,21.6,38,15.4,2044,39.4,885.4251077,96.77907646,79.36399411,90.09795967,118.1077871,2630
1917,4223.6,4220,3.604,1590,2.654,67299,1.37,1.92,0.52,443.4,476.4,6.6,0.004,0.004,54.6,61,26,5.8,216.6,3.2,3.2,36.6,3.2,1.6,9,7.4,5.8,3.2,1.6,31.2,1.6,1637.4,47.4,640.4699815,26.27084677,6.554067708,155.5999182,128.9074499,1850
1918,3450.4,3448,2.404,1457,2.37,60402,1.19,1.97,0.45,569.2,425,0.004,0.004,0.004,44.4,26.2,36.6,24.8,12.6,2.6,18.2,4.4,6.8,1.6,10,8.2,25.2,1.6,51.8,147.8,1.6,1438,21,839.5751485,33.24331445,0.004,90.40979944,411.605595,2980
1919,2511.8,2508.2,3.604,905.8,2.77,85794,1.48,2.34,0.55,464.8,253,2.6,0.004,0.004,23.2,20.2,8.2,9.4,56,12.4,2.6,6.8,12.6,3.6,23.4,0.004,2.6,0.004,1.6,27.8,40,898,13.8,769.1157574,6.62251776,0.004,160.5338921,159.4572415,2180
1920,3219.8,3217.4,2.404,1329.6,2.42,49305,1.23,1.86,0.43,520.8,739.4,0.004,0.004,0.004,40.4,0.004,1.6,104.8,1.6,7.6,12,16.4,406.8,3.2,7.4,13.8,22.2,1.6,33.4,65.6,1.6,1349.2,29.8,597.7768269,29.23938422,0.004,129.1963325,131.9608566,1850
1921,1693,1691.2,1.804,641,2.636,69228,1.53,2,0.5,332.4,76,0.004,4.8,0.004,17.6,0.004,4.6,1,0.004,0.004,1,0.004,6.2,0.004,3.6,2.6,2.6,19.4,1,10.4,0.004,627.2,8.2,364.0333337,0.004,0.004,81.25807824,58.45174312,900
1922,3515.6,3511.4,4.204,1255.6,2.794,65079,1.28,1.98,0.55,353.8,289,0.004,0.004,0.004,26,11.6,3.2,3.2,1.6,0.004,1.6,174.6,3.2,1.6,7.4,0.004,4.2,4.2,1.6,29.4,16.8,1250.8,21,618.840948,12.71191603,0.004,349.8497406,64.9508316,2150
1923,2628.2,2593.8,34.4,1078.2,2.41,49233,0.88,1.83,0.37,340.6,3659.8,0.004,0.004,0.004,337.8,174.2,55.2,70.2,37.2,21.6,69.8,58.8,21.4,12.2,379.2,13.4,210.6,10,37.6,159.4,1990.6,1172.4,94.2,262.9616098,88.34377071,34.81799228,0.004,41.82535176,1400
1924,5098.2,5088.2,10,2065.2,2.464,28114,0.89,1.38,0.42,474,2823,0.004,0.004,0.004,137.8,1503.6,265.4,118.6,78,20.6,18.8,90.2,151,35.6,61.6,16.4,61.4,79.6,12.2,165.2,6.4,2160.6,96.4,413.6508423,72.95789901,192.3783742,0.004,138.8569481,1910
1925,2658,2628.6,29.4,1032.2,2.55,25752,0.74,1.32,0.6,229.6,2825,0.004,0.004,0.004,62.6,195.6,63.6,47.8,9.6,217,34.4,38.4,155,11.2,60.6,12,416,10,15.6,281.8,1195,1142.8,110.6,151.2914033,51.13306543,65.28651614,0.004,41.35395193,980
1926,2520,2516.4,3.604,904.6,2.784,22908,0.66,1.33,0.6,362.4,387,0.004,0.004,0.004,16,13,115,17.4,1.6,0.004,1.6,9.8,1.6,1.6,5.8,10.8,22.6,2.6,1.6,31.6,134.4,1119,214.4,172.161119,7.823774696,0.946630548,0.004,41.0946486,620
1927,2122.2,2116.6,5.6,989.2,2.14,52845,1.13,1.81,0.32,422,4420.6,22.2,0.004,0.004,119,128.4,222.8,1818.6,48.2,114,54.4,63.4,92.8,16.2,60.8,15,73.6,31.4,1227.8,124,188.6,1078.2,88.4,435.4013715,298.8771885,26.82112228,0.004,196.2058242,2160
1928,3445.6,3263,182.6,1413.4,2.31,41433,0.92,1.56,0.34,577.8,8241.4,5.2,0.004,0.004,351.8,192,320,172.2,63.8,6.2,76,58.4,50.4,29.2,2125,14,4140,28.6,70.6,501,37,1552.2,138.8,269.8880572,64.27831867,102.8471116,0.004,23.11759325,1270
1929,4723.8,4707.2,16.6,2245.6,2.1,50418,1.19,1.71,0.31,908.2,779.4,0.004,0.004,0.004,40.4,1.6,8.2,7.4,15.2,0.004,17.8,42.6,470.2,3.2,9,17.2,75.6,20.8,3.2,45.4,1.6,2421.2,175.6,761.9311415,40.03418783,0.004,32.05807822,166.0140907,2180
1930,3771.2,3765.2,6,1566.8,2.404,28870,0.83,1.47,0.55,363,1464.2,1.6,0.004,0.004,951.6,32.4,117.4,21.2,26.6,0.004,15,50.6,15.4,4.2,56.2,5.8,67.4,22,27,44,5.8,1685.6,118.8,323.1701329,43.13621155,32.08389389,0.004,84.80533986,1550
1931,2754.6,2739.6,15,1315,2.08,35506,0.74,1.33,0.25,533,2559,0.004,0.004,0.004,633.8,185.4,259.2,277.2,505,76.4,53.4,106,23.4,9.2,105.4,15.4,68.6,6.4,40,166,29.4,1503.2,188.2,220.9305436,82.02457746,41.42525055,0.004,36.32547804,950
1932,3498.6,3478.6,20,1515,2.3,53261,1.19,1.76,0.3,595.6,1233.8,0.004,0.004,0.004,129.2,102.8,197.2,103.2,67.8,8.6,7.4,76.4,21.8,4.2,30.2,9,34,3.2,17,65.4,357,1583.4,68.4,610.8499968,120.0760498,53.00058008,0.004,98.05483166,1940
1933,2597.6,2594,3.604,987.2,2.63,47014,1.09,1.73,0.45,328.4,161,0.004,0.004,0.004,19.8,0.004,9,22.8,1.6,0.004,1.6,11.2,1.6,8,2.6,0.004,4.2,14,2.6,43.6,19,1024.8,37.6,348.0818015,42.33318939,0.004,79.33162723,68.16792214,1460
1934,2473.4,2420.8,52.6,1037.8,2.332,50624,1.29,1.76,0.39,442.4,2533,3.2,0.004,0.004,55.6,100.4,60.6,221,30,24.6,59.6,172,79.8,14.2,850.4,11.6,153,393.6,87.4,118.2,97.2,1161.6,123.8,469.3526245,131.1627481,52.04809187,180.3913998,191.8331213,2660
1935,2893,2890.6,2.404,1127,2.564,59399,1.15,2.12,0.43,554.4,533.4,43.6,0.004,0.004,51.6,24.4,6.2,27.4,266.2,4.6,3.2,5.4,7.4,3.2,7.4,4.2,15.8,13.4,3.2,45.8,1.6,1200.2,73.2,2099.049136,53.76367768,6.341665832,6843.329228,876.6657256,19280
1936,1517.2,1513.6,3.604,601,2.516,59864,1.03,2.2,0.44,329.4,904.4,0.004,0.004,0.004,35.4,4.6,308.4,357.2,7.4,0.004,14.4,10.4,27.2,3.2,10.6,1.6,30.2,11.6,19,48.8,14.4,642.8,42.2,1011.202691,27.28249986,0.766071832,1543.352425,415.6094747,6160
1937,2495.2,2491,4.204,1068.2,2.33,51641,1.19,1.79,0.32,576.8,782.4,5.6,0.004,0.004,88.2,227.8,24.6,53.4,18.6,8.6,11.8,118,23.2,5.6,32,17.8,34.8,12.8,7.6,86.8,5.8,1143.2,74.4,1572.736281,77.1816161,38.08405135,707.1901475,612.4876337,7500
1938,2130,2092.6,37.4,870.8,2.406,49747,1.11,1.1,0.42,326,2201.6,0.004,0.004,0.004,545.8,162.8,108.8,176.6,158.4,12.6,13.4,44.8,144.2,6.2,79.8,14,104.4,51.2,22.6,127.8,428.2,920.8,50,121.3925503,47.3277865,53.96659568,0.004,39.42661172,920
1939,2185.6,1989.6,196,890.8,2.232,105857,1.25,1.71,0.26,589,7172.6,89.6,0.004,0.004,533,212.4,442.2,749.6,138.2,93.6,682,527.2,639,201.4,771.6,25.4,815.4,120.8,635.2,452.2,44.4,968.6,77.8,437.4614899,211.5770319,23.93000793,18.99281296,71.60167292,1750
1940,2343.8,2341,2.8,998.8,2.346,126503,1.01,1.91,0.41,462.8,389,8,0.004,0.004,37.4,4.6,9.6,26.8,1.6,4.6,1.6,17.6,29.8,1.6,27.2,0.004,38.8,1.6,3.6,173.6,1.6,1043,44.2,1104.128341,5.915799008,0.004,77.52610696,197.482135,2620
1941,3400.2,3397.8,2.404,1231.2,2.76,103498,1.48,2.26,0.66,427.6,704.4,5.2,0.004,0.004,31,9.6,8.2,19.6,1.6,5.2,4.8,23.8,425.2,3.2,33.2,25.8,26.8,48.6,12.6,20.8,1.6,1206.6,15,557.2308455,7.621584972,0.004,45.77869588,123.0744438,1440
1942,2651,2648.6,2.404,1084.8,2.44,70985,1.29,1.97,0.42,415.4,8611.8,12.2,1,0.004,626.4,1210.8,659,780.2,878,505.2,622.2,302.2,1469.2,76.6,300.2,44.8,176.4,78.4,542,214.2,113.4,1084,19,437.387297,501.7018452,138.0944921,81.71527861,196.9673595,3130
1943,1958,1936.4,21.6,725.4,2.67,71322,1.36,1.96,0.51,419,262,0.004,0.004,0.004,25,3.6,2.6,1.6,1.6,2.6,1.6,2.4,11.2,105.4,39.2,0.004,44.6,3,1.6,17.2,0.004,731,14.6,641.1494642,4.903237836,0.004,167.0034576,186.2569162,1840
1944,2071.8,2069.4,2.404,685,3.02,67299,1.51,1.92,0.57,318.6,234,4.6,0.004,0.004,27.2,5.6,6.6,5.2,1.6,0.004,4.2,1,4.2,113.8,13.6,14.2,9.4,1.6,2.6,17.6,1.6,677.8,10.6,377.3546222,3.85085184,0.004,191.8889004,127.7591231,1530
1945,1591.4,1588.4,3.004,636.4,2.496,58915,1.11,2.1,0.4,303.4,449,3.6,0.004,0.004,14,4.6,2.6,27.2,190.4,2.6,8.4,3.4,6.8,3.6,15.2,12.6,104,2.6,5.6,33.4,7.8,677.6,41,999.3124625,7.70301478,1.031712888,924.0472842,398.8391823,5410
1946,2725.4,2635.8,89.6,1110,2.376,40414,0.76,1.8,0.42,625.2,669.4,54,0.004,0.004,39.8,26.4,289.6,9,1.6,5.6,3.2,7.4,3.2,1.6,23.2,21.6,87.2,30.2,3.2,56.4,7.4,1224,114.6,574.4022662,5.869406072,6.277691764,82.64226314,214.8153937,3500
1947,2726.8,2719.2,7.6,1132.4,2.4,91610,1.25,2.18,0.35,678.6,1117.8,0.004,0.004,0.004,41.4,29.4,152.4,30.6,12.2,630.6,9,15.4,29.2,4.2,27,3.2,21.2,47.2,23,26.6,15.8,1204,71,1107.238451,15.29368401,0.004,141.6846379,283.8993444,3770
1948,3234.8,3197,37.8,1382,2.31,42262,1.06,1.55,0.35,636.4,1204.8,0.004,0.004,0.004,60.8,13.6,48.4,262.4,230,19,11.4,82.4,57.6,4.2,22.6,13.4,80.4,11.8,55.8,126.8,104.2,1550.4,168.8,437.258132,60.02736728,0.09640528,0.004,106.0110958,1410
1949,2019.6,2002.4,17.2,1212.6,1.65,21795,0.52,0.77,0.23,275.2,6844.6,1.6,0.004,0.004,118.6,53.6,274.8,148.4,252.4,54.6,645,133.8,759.2,162.4,372.8,743.2,210.2,113.8,209.8,105.4,2485,1303.6,91.6,54.09758064,44.66000566,9.620443744,0.004,11.84441004,470
1950,3253,3249.4,3.604,1283.4,2.53,41752,1.01,2.03,0.43,648.6,1847.2,64.8,1,0.004,91.2,1.6,38.6,126,34.2,15.6,58.2,40.8,57.6,32,130.6,18.8,144.4,74.6,225.8,223.2,468.2,1378.6,95.2,2639.209692,39.71350971,2.626854224,4288.857425,1965.550211,21150
1951,2998.8,2987,11.8,1297.6,2.3,59294,1.11,2.06,0.35,751.4,5059,95,0.004,0.004,383.4,1694.4,611.4,137,1389,4.2,41,43.4,51.4,21.2,83,14.4,102,22,221.6,99.8,45.4,1414.2,111.4,1862.069273,305.8314605,683.4582463,1839.308369,868.7302168,14220
1952,2713.2,2709,4.204,1078.4,2.51,56801,1.11,1.74,0.4,602.8,1451.2,157.6,0.004,0.004,189.4,79.6,57.4,98.6,31.6,6.6,41.2,228.8,56.6,22,84,18.8,124.6,45.8,117.8,69,21.8,1139.8,61.4,1660.451678,51.35017604,3.489670148,2936.729546,670.552365,10470
1953,2254.6,2234.2,20.4,871.2,2.564,59864,1.09,2.2,0.47,390,1254.8,5.2,1,0.004,108,17.6,40,127,37,6.2,65.6,47.6,58.6,34.4,124.8,19.8,161.4,27.8,138.6,207.6,27.2,918.6,47.4,1349.743838,47.73503234,0.004,1030.470949,1012.433647,8310
1954,5047.6,3737,1310.6,2068.6,1.808,23952,0.94,1.39,0.02,318.6,17035.6,8.2,1,1.6,62.8,20.2,230.2,226.8,45.8,146.6,1722.6,289.8,1137.2,128.6,1227.4,32,366.2,233.8,738.6,356,10062,2300,230.8,55.83918853,32.5832376,6.593842948,0.004,7.928799036,610
1955,6634,670.2,5963.8,346.6,1.928,23369,6.77,1.15,0.01,179.2,14835,15.2,1,0.004,39.8,14.2,169.2,2907.8,40.8,140.6,61.2,45,212.8,51.2,260.6,2207.4,2354.4,164.2,145,200.8,5805,365,18.8,9.044386016,12.02003197,7.392584772,0.004,1.204,1140
1956,3357,3194.4,162.6,1714.4,1.866,77076,1.36,1.59,0.18,482.6,4713.6,0.004,0.004,0.004,53.2,24.6,296.2,594.2,19.8,17.2,230.6,154.2,616.2,115,874,9.6,881,43.4,291,196,297.4,1848,133.6,436.3016013,137.001147,0.795830712,0.004,38.63841772,1640
1957,2178.6,2175.6,3.004,1021.2,2.13,72175,1.09,1.58,0.28,438.8,4492.6,1.6,0.004,0.004,48.2,41.6,170.4,1250.4,18.8,94,210.6,386.2,434,19.2,429.2,24,222,126.2,391.8,175.8,448.6,1071.2,49.4,259.3052289,263.136874,5.609315516,56.16208544,30.70425002,1310
1958,3142.4,3132.6,9.8,1454.6,2.156,124799,1.08,1.69,0.29,637.4,1062.8,4.2,0.004,0.004,12.2,8.6,9.2,13.2,3.2,5.6,7.4,82.8,476.6,5.6,53.8,13.8,152.8,42.2,4.6,148.2,18.8,1579.4,124.8,569.9472452,15.56174642,0.004,0.004,33.43942427,1730
1959,1542.2,1534.4,7.8,722.4,2.122,73274,1.28,1.91,0.38,361.4,4807.6,1.6,1,0.004,66.2,5.2,38.2,83,26.6,5.2,350.4,40.4,205.6,32.6,3092,32.8,454.6,34.4,234.2,77,26,803.4,80.4,506.4479051,125.0909403,0.004,226.1669629,263.8821625,2360
1960,3157,3154.6,2.404,1178.2,2.68,86776,1.14,2.3,0.51,586,451,14.4,0.004,0.004,47.8,132.2,10.6,54.8,6.8,7,9.4,17.2,22,1.6,11,4.2,37.4,13.8,11,47.6,1.6,1220.8,42.6,2225.438433,29.95404972,0.004,2690.148344,587.3573111,13390
1961,2922.8,2921.6,1.204,1135.2,2.576,70985,1.34,1.97,0.44,356.4,411,3.6,0.004,0.004,19,0.004,253.4,4.2,1.6,0.004,4.2,9.4,18.2,1.6,32.4,7.8,22.6,10.8,2.6,18.6,1.6,1253.8,118.6,650.5404592,15.74971524,0.004,105.8816799,110.7303034,2030
1962,3337.8,3336,1.804,1153.2,2.89,112316,1.48,0.01,0.71,608.4,526.4,0.004,0.004,0.004,56,4.6,28.4,24,3.2,11,44.4,11.4,31.6,1.6,5.8,1.6,32.4,18.2,34.2,217,1.6,1158.8,21.8,726.6251419,51.94009694,0.004,672.1205226,413.9260274,3740
1963,2068,2065.6,2.404,844.4,2.446,89488,1.06,1.9,0.47,552.4,1877.2,3.2,0.004,0.004,35.6,13.6,17.2,286.8,14.6,12.6,69.6,65.6,42.8,13.6,289.6,22.4,92.4,14.4,290,412.2,181,835.4,13,376.2413494,70.05937548,0.004,238.6450245,55.95079346,1450
1964,3556,3533.2,22.8,1393.6,2.536,129816,1.03,1.49,0.51,1097.6,2104.6,23.6,0.004,0.004,50.6,4.2,29.2,395,12.6,64.4,73.8,54.8,104,11.6,117.6,27.4,709.2,182.8,51,183.6,10.4,1418.4,33,847.6148399,68.99392415,0.004,136.8732541,96.9471501,2480
1965,2748.8,2713.6,35.2,1090.2,2.486,76188,1.29,1.95,0.44,569.2,12340,9.2,21,0.004,177.2,13.2,130.2,3554.2,52.2,86.6,370.2,1185.4,2567.8,99.6,292.8,23,695.6,63.6,2654.2,306.2,39,1111.6,26.2,560.4937322,553.3449839,33.01705018,15.86806378,85.3004061,2860
1966,2977.2,2958,19.2,1139.2,2.596,119869,1.12,2.17,0.43,552.4,2762,0.004,0.004,1.6,115.4,9.2,26.2,158.4,8,10.2,130.6,88.2,138,8.2,369.2,9.4,1162.8,303,77.4,130,17.4,1135.4,19,685.8577967,102.4866081,0.004,30.08454494,150.3424735,1790
1967,5310,5307,3.004,2104.2,2.52,81278,1.12,1.83,0.49,954,1716.2,0.004,0.004,0.004,125.2,12.6,27.2,49.2,4.8,4.2,19.8,161.2,26.4,9.2,347.4,4.8,91.6,654,61.4,110.4,8,2105.6,39,953.4066793,56.15863525,0.004,36.13237525,72.59146314,2550
1968,2995.8,2992.2,3.604,1191.2,2.51,67121,1.32,2.21,0.44,603.8,657.4,41.8,0.004,0.004,66.6,19,6.6,9,1.6,4.2,13,5.4,413.6,1.6,28,8.6,10.6,1.6,3.2,22,1.6,1264.4,73.6,2270.923981,43.90234537,0.004,3255.156972,1036.991654,15520
1969,2190.2,1759.4,430.8,691,2.548,53208,1.76,2.01,0.42,329.4,567.4,128.2,0.004,0.004,31,30.4,0.004,4.8,1.6,12.6,3.2,187,22.8,1.6,5.8,11,7.4,1.6,11.6,18.6,88.8,759.6,69.6,1294.531974,0.004,2.894721968,2744.35614,915.1981814,11770
1970,2264,2258,6,1077.2,2.096,46918,1.06,1.74,0.25,413.4,488.4,0.004,0.004,0.004,301.6,8.6,9.2,47.8,2.6,19.4,4.2,3.4,4.2,2.6,8.4,11.4,28.2,1.6,3.6,29.4,1.6,1153.4,76.6,519.5324017,22.38007452,24.04205364,50.84010379,119.0261894,1480
